1	2	3.600000e-05	0
2	3	2.900000e-05	0
3	4	3.800000e-05	0
4	5	3.800000e-05	0
5	6	3.900000e-05	0
6	7	4.100000e-05	0
7	7	5.200000e-05	0
8	7	5.300000e-05	0
9	7	5.300000e-05	0
10	7	5.200000e-05	0
11	7	5.100000e-05	0
12	7	5.000000e-05	0
13	7	5.800000e-05	0
14	7	5.000000e-05	0
15	7	5.000000e-05	0
16	7	5.000000e-05	0
17	7	5.000000e-05	0
18	7	5.100000e-05	0
19	7	5.100000e-05	0
20	7	6.100000e-05	0
21	7	8.800000e-05	0
22	7	5.300000e-05	0
23	7	5.600000e-05	0
24	7	5.200000e-05	0
25	7	5.200000e-05	0
26	7	5.200000e-05	0
27	7	5.200000e-05	0
28	7	5.300000e-05	0
29	7	5.200000e-05	0
30	9	6.500000e-05	0
31	9	6.500000e-05	0
32	9	6.500000e-05	0
33	9	8.300000e-05	0
34	9	6.400000e-05	0
35	9	6.400000e-05	0
36	9	6.300000e-05	0
37	9	6.300000e-05	0
38	9	6.400000e-05	0
39	9	6.300000e-05	0
40	9	6.300000e-05	0
41	9	6.300000e-05	0
42	9	6.700000e-05	0
43	9	6.300000e-05	0
44	9	6.400000e-05	0
45	9	6.400000e-05	0
46	9	6.300000e-05	0
47	9	6.300000e-05	0
48	9	6.300000e-05	0
49	9	6.300000e-05	0
50	9	6.700000e-05	0
51	9	6.400000e-05	0
52	9	6.300000e-05	0
53	9	6.400000e-05	0
54	9	6.400000e-05	0
55	9	6.400000e-05	0
56	9	6.400000e-05	0
57	9	6.300000e-05	0
58	9	6.400000e-05	0
59	9	6.900000e-05	0
60	9	6.300000e-05	0
61	9	6.400000e-05	0
62	9	6.400000e-05	0
63	9	6.400000e-05	0
64	9	6.400000e-05	0
65	9	6.500000e-05	0
66	9	6.400000e-05	0
67	9	6.400000e-05	0
68	9	6.800000e-05	0
69	9	6.400000e-05	0
70	9	6.500000e-05	0
71	9	6.400000e-05	0
72	9	6.400000e-05	0
73	9	6.400000e-05	0
74	9	6.400000e-05	0
75	9	6.400000e-05	0
76	9	7.600000e-05	0
77	9	6.800000e-05	0
78	9	6.500000e-05	0
79	9	6.500000e-05	0
80	9	6.500000e-05	0
81	9	6.400000e-05	0
82	9	6.500000e-05	0
83	9	6.500000e-05	0
84	9	6.500000e-05	0
85	9	6.900000e-05	0
86	11	7.800000e-05	0
87	11	7.900000e-05	0
88	11	7.800000e-05	0
89	11	7.900000e-05	0
90	11	7.800000e-05	0
91	11	7.800000e-05	0
92	11	7.800000e-05	0
93	11	8.200000e-05	0
94	11	7.800000e-05	0
95	11	7.800000e-05	0
96	11	7.800000e-05	0
97	11	7.800000e-05	0
98	11	7.800000e-05	0
99	11	7.900000e-05	0
100	11	8.200000e-05	0
101	11	7.900000e-05	0
102	11	7.800000e-05	0
103	11	7.900000e-05	0
104	11	1.210000e-04	0
105	11	7.900000e-05	0
106	11	7.900000e-05	0
107	11	8.200000e-05	0
108	11	7.900000e-05	0
109	11	8.000000e-05	0
110	11	8.000000e-05	0
111	11	8.000000e-05	0
112	11	8.000000e-05	0
113	11	1.090000e-04	0
114	11	8.000000e-05	0
115	11	8.400000e-05	0
116	11	8.000000e-05	0
117	11	8.000000e-05	0
118	11	1.010000e-04	0
119	11	8.100000e-05	0
120	11	8.000000e-05	0
121	11	8.000000e-05	0
122	11	8.400000e-05	0
123	11	8.000000e-05	0
124	11	8.100000e-05	0
125	11	8.000000e-05	0
126	11	8.000000e-05	0
127	11	8.000000e-05	0
128	11	8.000000e-05	0
129	11	8.400000e-05	0
130	11	8.000000e-05	0
131	11	8.000000e-05	0
132	11	8.000000e-05	0
133	11	8.000000e-05	0
134	11	8.000000e-05	0
135	11	8.000000e-05	0
136	11	8.000000e-05	0
137	11	8.300000e-05	0
138	11	8.000000e-05	0
139	11	1.000000e-04	0
140	11	1.080000e-04	0
141	11	8.000000e-05	0
142	11	7.900000e-05	0
143	11	7.900000e-05	0
144	11	8.300000e-05	0
145	11	8.000000e-05	0
146	11	7.900000e-05	0
147	11	9.900000e-05	0
148	11	7.900000e-05	0
149	11	8.100000e-05	0
150	11	8.100000e-05	0
151	11	9.300000e-05	0
152	11	8.000000e-05	0
153	11	8.100000e-05	0
154	11	8.000000e-05	0
155	11	8.000000e-05	0
156	11	7.900000e-05	0
157	11	8.000000e-05	0
158	11	8.400000e-05	0
159	11	8.100000e-05	0
